"Klassiske Gucci loafers str36,5 Pent brukt. ",,Gucci,
"2 stk Cacas kakefat i glass selges.       Ovalt 55×45 cm.       Rektangulært 40×50 cm.       500,- pr fat.",,Cacas,
"Tissot klokke. Fin klokke, lite brukt. I orginaleske!",,Tissot,
Vapozom (hudpleie apparat)  selges billig! Må hentes,,Vapozom,
4 filmer i hvert cover så 132 filmer selges mp 100 kr hentes hommersåk ligger ute flere plasser,hommersåk,,
"Converse str 9,5 US sjakk brukt 1 gang.",,Converse,
CD hylle  selges  hbo 100. Befinner seg på Bergseng Harstad,Bergseng,,
Ubrukt kjole fra River Island. Smykket følger med. Str 34,,River Island,
"80,- må hentes i Redalen.",Redalen,,
"3 stk Black Design bilder på lerret selges. Mål - 100cm x 40cm pr bilde. Ord.pris kr 499,- pr stk. Selges hbo kr 300,- samlet. Befinner seg i Bodø.",Bodø,,
"Ny artig klokke selges for 80,-. Hentes på Ridabu, eller sendes for 16,-.",Ridabu,,
1/2 rull med Glava proff 7 cm selges 200 kr.,,Glava,
Helt nye Lacoste sko. Størrelse 41,,Lacoste,
"Ankelstøvletter fra Tamaris. Str. 37. Grå-svarte i semsket skinn. Brukt 3-4 ganger. Nypris 999, -        Selges hbo. 350, -       Moelv",Moelv,Tamaris,
"BCBG cutout smaragdgrønn topp, str S. Aldri brukt, lapp på",,BCBG,
"12 nøster Baby Ull, 100% merino ull selges høystbydende 100kr. Selges samlet. Må hentes på Viul.",Viul,,
"H&M, str.39, sort lakk, åpen tå, aldri brukt.",,H&M,
"Ralph Lauren skjorte str 10, brukt en gang",,Ralph Lauren,
Nikita lett fora jakke str. L ,,Nikita,
"Ganni sko. Pent brukt. Blå, str 38",,Ganni,
Merrell innetreningssko str 37. Fint brukt. ,,Merrell,
"(Medium)Burberry skjerf, kjøpt på vintage butikk. ",,Burberry,
"Bøker,bare stått i hylla til ""pynt""        kr 5 pr stk        Hentes ved sykehuset,Arendal",Arendal,,
Lite brukt regnsett str 7. Mp 350kr Ålgård.,Ålgård,,
Dusjkabinett 90*90 buet front selges hbo 100kr Løten,Løten,,
"Asics, joggesko, størrelse 39! Hbo 100kr",,Asics,
Adidas inne fotball sko størr 42 brukt engang selges kr 150. Befinner seg på Skreia. Kontakt meg på 97128674.,Skreia,Adidas,
"Miss svea parkas grå, uekte pels. Nypris 3595kr. Xs ",,svea,
Gucci ballerina str37. Pent brukt,,Gucci,
Cardigan fra hm. Meget lite brukt. Fin og lett. ,,hm,
XIT-sko fra Din Sko i ekte skinn. Herreinspir. Str. 38. ,,Din Sko,
"Fin kjole fra Dry Lake, kort foran lang bak. Aldri brukt",,Dry Lake,
Slalomsko frost str 35.,,frost,
"Pent brukt Stormberg fleece jakke dame str S, med for, selges kr 50,-       Lørenskog",Lørenskog,Stormberg,
Genser fra Gina Tricot str XS ,,Gina Tricot,
"Selges for min far. Nettopp hatt storservice og er EU OK til Juni 2017!       Bilen står i Larvik. Prisen er nedsatt til 215 000,- inkl. omreg",Larvik,,
Globe skjorte. Herre. Str M,,Globe,
"Riviera Maison - kun stått til pynt, stor bolle m sidefat",,Riviera Maison,
"Alta-skifer til salgs, vært på tak, ca 130 kvm. Kr 200,- pr kvm, evt gi bud. Ring 48220052, Harstad.",Harstad,,
Napapijri alround jacket. Small. Almost as new. Unisex,,Napapijri,
Moods of Norway shorts str 38. Kun brukt 2 ganger.,,Moods of Norway,
Kjole m matchende truse fra Zara 1-3 mnd,,Zara,
"Selger en helt ny Lucky13 WorkShirt, selger den på grunn av feil størelse.       Størelsen er ""stor"" XL. Pris: 500kr (ubrukt)",,Lucky13,
Mobil. Kenwood elektrisk kniv selges 200 kr. Veldig lite brukt.,,Kenwood,
Norges bebyggelse. Kr.800.-  +porto! event. Hentes i Mandal.,Mandal,,
"Baikal luftgevær til hbo. 400,- på Heggenes",Heggenes,Baikal,
Helt ny! 60ml Jimmy Choo parfyme. Brukt 2 spruter. Gi bud!,,Jimmy Choo,
"Bikinitruse ny m tag, str 34, fra Cubus",,Cubus,
2 Vaser på 35 og 17 cm fra Home Art selges 100 kr for hver eller hbo.. Klett,Klett,Home Art,
Ubrukte sko fra Nelly trend. Str 39. Farge beige suede. ,,Nelly,
Bikinitruse ny m tag & hygienebeskyttelse str s Wonderland,,,
Nedskyllingsknapp av merket geberit,,geberit,
Nye sko å et par brukt en gang eller to i str 36og 37 til salgs på Randaberg minste bud kr 75.- pr par...,Randaberg,,
Tilhenger med tipp selges. HBO 9.000 står på Andenes/Sortland.,Andenes/Sortland,,
"Genser med paljetter, Vila str M",,Vila,
Pomp de Lux genser med hette - pent brukt str 110/116,,Pomp de Lux,
Brudekjole. Str 34-36. Kristiansand.,Kristiansand,,
Volcom jakke. Herre. Str M,,Volcom,
VOLCOM herredress strl L i jakke og vest. Bukse str 34. Selges hbo1000 kr. Nypris 3999kr,,VOLCOM,
"Philips 32"" LED-TV Full-HD. Kjøpt ny for 2 år siden.",,Philips,
Norema kjøkkenbenk som ny. 60cm x 175cm. Grå laminat. ,,Norema,
Alexander Wang 37/ med dustbag. Brukt 1 gang. Som ny.,,Alexander Wang,
Svært behaglige Slusher støvler str.37-38 brukt,,Slusher,
Skogstad damefleece jakke vurderes solgt hbo 400        Aldri vært brukt,,Skogstad,
Diverse Figgjo flint servise selges fra 50kr.,,Figgjo,
Armbånd fra LANVIN by HM. Ubrukt! ,,LANVIN by HM,
Semsket skinnjakke fra Made in the Shade. Str. S. ,,Made in the Shade,
Bluse fra Sisters Point str Small,,Sisters Point,
Nesten ubrukt. Din Sko. Imitert skinn. Str. 38.,,Din Sko,
Blå kåpe fra Zara str 24-36 mnd. Brukt 2-3 ganger,,Zara,
"Ekte Fendi veske 20 x 24 cm. Ny pris 4000,- lite brukt",,Fendi,
200kr strl 36. Subsoil. helt mye,,Subsoil,
"Juicy Couture jakke str 14, står juicy Couture bak",,Juicy Couture,
Ekte Canada Goose str M/M farge Steel(grå) pent brukt,,Canada Goose,
Kortholder med lommer inni fra bjørklund (ekte greier),,bjørklund,
"''63 Samsung 3D Plasma Tv        Brukt 3D Tv som er som splitter ny tilstand       ripefri og skadefri       funker utrolig bra til film og spill       Plasma full HD       63''tommer       slank og fin design       4 HDMI innganger       3stk 3D brilller medfølger        kan spille i 3D også, men det funker selvsagt best med 3D spill og filmer.        om interesse kan tven testes og ses.       Tilstand: Brukt       ",,Samsung,
Chloe inspirert sko fra zara. Nesten ikke brukt. Str 37,,zara,
Craft herre str xl dun jakke. Kr 500,,Craft,
Lekker kate moss for topshop kjole. Sort. Brukt en gang,,kate moss for topshop,
Genser fra Zara. Flette detaljer på ryggen. Str S,,Zara,
Sidi. Sykkelsko. 46. Oslo,,Sidi,
ABILICA pump sett (19kg) Holder til på Karmøy. Nypris 500.,Karmøy,ABILICA,
"kjole. Floyd. Str M/L. Brukt fire ganger. Ny-pris 1200,-",,Floyd,
"2008 chuanl scooter tilsalgs 3000kr.lite brukt,lav km.jaren",jaren,chuanl,
"""kles-pakke"" til gutt 2-3 år. T-shirts, gensere primært. 16 plagg. 280kr( tilsvarer nypris på kun 1 av genserene) I sande.",sande,,
Kjole m/ hvite polka dots fra Lindex. Str. xs. Jerseystoff,,Lindex,
Ubrukt Steve Madden veske sort/gull detaljer.Førpris kr850,,Steve Madden,
18 bluray filmer selges høystbydende over 300 kr. Skedsmokorset,Skedsmokorset,,
Kaffe trakter og vannkoker fra wilfa ,,wilfa,
"186 plagg, dameklær. Str. XS/S i det aller meste! Hbo. 1000,- samlet. Hentes i Moss :)",Moss,,
Klesstativ selges.. Hbo 75kr.. Kabelvåg,Kabelvåg,,
Dior ekte sølvsmykke        ,,Dior,
Halbob. Topp. Ny. Str s,,Halbob,
"Noen som trenger en parkdress? Gutt str 116 (men er stor i størrelsen). Kjøpt fra Stormberg, helt ny. Selges pga at den ble for stor i størrelsen. Pris 299,-",,Stormberg,
Paljettkjole med åpen rygg fra VOE. Aldri brukt. Str M,,VOE,
Assassins Creed Unity for Xbox One selges til hbo 250kr. Fungerer som det skal.        Sortland.,Sortland,,
Juicy couture bukse str 7 år. ,,Juicy couture,
Sko fra Nelly. Str 36.,,Nelly,
"Traktor henger ramme,med gode dekk,ikke registrert, selges kr 2000.Steinkjer.",Steinkjer,,
Siemens. Lite brukt ,,Siemens,
"Selger et BeSafe barnesete fra 0-18kg. Pent brukt. Ikke vært i kollisjon. Sete har isofix løsning. Det følger med nyfødt innlegg! Holder til i Holmestrand, men kan levere i Sande.        Pris: 1000kr",Holmestrand,BeSafe,
Genser fra burning palma aldri brukt STRL: L nypris: 800,,burning palma,
Ny mørk blå Ralph Lauren skjorte med puffermer. Str 4,,Ralph Lauren,
Bikinisett fra Victoria's Secret. Aldri brukt. Str. M ,,Victoria's Secret,
2stk LV skjerf. Eske & pose følger med. Ubrukt,,LV,
Godterimaskin!!! Nesten ikke brukt! (Sandnes) sender ikke!,Sandnes,,
Grå strikkekjole fra Mango i str M selges! Pent brukt,,Mango,
Slim Bertoni skjorte str small før pris 899(?),,Bertoni,
"Herresko i skinn fra Lanvin by HM, str 45. Karmøy.",Karmøy,Lanvin by HM,
Super fin IRO kjole str 0. (Passer 34-36) brukt 2 ganger,,IRO,
"4 arma messing lysestake.  Hbo over 25,- kr. Ål",Ål,arma,
"Juicy Couture jakke str 14, med sommerfugler bak",,Juicy Couture,
Ny tøysko str 39 kr 150 Nelly ,,Nelly,
Solbriller med uv400 - ubrukt - hentes på majourstuen,majourstuen,,
"Min fine seng skal ut! Vanlig IKEA seng for 700kr, madrass følger med!",,IKEA,
"130x200 seng selges.       500kr/bud 😊 må hentes på søyland,  i Flekkefjord 😊",Flekkefjord,,
Helt ny Northpole Adventure vanntett duffelbag 80L,,Northpole Adventure,
Mango klokke selges! Nesten ikke brukt ,,Mango,
"Løpesykkel/ balansesykkel 12"" kjøpt på Biltema ( ordinærpris 549,-). Brukt en sommer. Har punktert bakdekk. Selges derfor hbo. 150kr😊, Nesbyen.",Nesbyen,,
Genser fra Just Female. Str XS. ,,Just Female,
"Høykvalitets Boss dress, Strl. 52, Ren ull. 5500 nypris.       ",,Boss,
Kjole fra Floyd i nydelig blåfarge. Brukt 1 gang. Str. S,,Floyd,
"Skinnbukse fra Hunky Dory, str XS (25/26). Ubrukt. ",,Hunky Dory,
Georg Jensen vase selges. ,,Georg Jensen,
"Skogstad vinterkåpe str 40, ubrukt 300kr.",,Skogstad,
Campers dame støvletter srt.41 pent og lite brukt,,Campers,
Glitterbukse fra secondfemale i str. XS selges.,,secondfemale,
Softshelljakke fra Icepeak str.170! Mangler hette! (Kapp),Kapp,Icepeak,
Jakke fra ALEXANDER WANG. Str 2(34-36) brukt 1 gang,,ALEXANDER WANG,
Liten håndveske fra Gucci. Litt slitt men ingen flekker,,Gucci,
"4 glass,  1 stor bolle, 1 liten bolle, 1 mugge, 2 telysestaker. Perfect home. Selges hbo 100kr",,Perfect home,
Lys beige DKNY veske - ekte ,,DKNY,
Roots sko. Ubrukte. Str.37. Kr 100,,Roots,
Rogalands bunad med sølv . Selges 8000 .Hardanger bunad selges kr 4000 med sølv kr 5000. Holder til i Haugesund,Haugesund,,
Bomull bertoni Casual blazer i small før pris 1799,,bertoni,
Fischer Junior ski 150 cm langrenn klassisk NNN binding ,,Fischer,
Ballerinas fra Marc by Mar Jacobs. Lite brukt. Str 37,,Marc by Mar Jacobs,
Ubrukt Ralph Lauren strikket jakke i bomull str S,,Ralph Lauren,
"Abercrombie & Fitch strS,  Aber.. På ryggen, pent brukt",,Abercrombie & Fitch,
Fantastiske Alexander wang sko str 39. Brukt 3 ganger. ,,Alexander wang,
"Louis Vuitton flip flops str37,5 ubrukte med eske",,Louis Vuitton,
"Rund seng fra IKEA.       Mp 1000,- pris kan diskuteres ved rask henting 😊",,IKEA,
Adidas sko til gutt. Str 36.5       Brukt et fåtalls ganger.       Hbo kr 200        Toms str 34.       Knapt brukt da de ble for små.       Hbo kr 100,,Adidas,
Ubrukt genser fra Selected femme str. M. Som ny. ,,Selected femme,
"Penkjole str.164! Kan sendes! (Holder til på Kapp, Østre)","Kapp, Østre",,
Marc By Marc Jacobs. str 37. Minimalt brukt.,,Marc By Marc Jacobs,
"Vi selger vår pent brukte Emmaljunga vogn, elektriske vuggestol og Moseskurv til kun 3500,- for alt.        Vuggestolen er kun brukt 3-4 ganger, og har nypris 1500,- kr. Bilde av bagdel og sportsdel fra flerd vinkler i annonsen. Kan leveres dersom du bor i Østfold",Østfold,Emmaljunga,
Skinnjakke fra jofama by Kenza. Str 34. Nypris 2895.- ,,jofama by Kenza,
Skjorte fra Gina Tricot. Str.38. Svært pent brukt! ,,Gina Tricot,
"Dobbel sovesofa! Må hentes i Olsvik, bud ønskes ",Olsvik,,
Ny stor clutch i tekstil fra Designers Remix,,Designers Remix,
"4 Volvo  v70  originale alufelger 16""  nb utslitte sommerdekk står på .hjula passer på  årsmodell  fra 07 og oppover til salgs kr 1500",,Volvo,
Pent brukt jakke fra forever 21. Str. xs,,forever 21,
"94 lengde,76 høyde,dybde 37.        Mp 200,-        To små avflassinger på topp platen.        Sandnes😊",Sandnes,,
"Racesafe sikkerhetsvest str s voksen selges. Veldig behagelig å ri i. Nypris 2500. Selges 1000/bud. Stjørdal.  ""Racesafe  sikkerhetsvest er en av de mest revolusjonære sikkerhetsvester på markedet. Basert på lett, fleksibel design.       RS er en sikkerhetsvest produsert for seriøse ryttere som trenger maksimal frihet og komfort under ridning. Uten tvil den mest fleksible og lite påtrengende sikkerhetsvest tilgjengelig på markedet. Leddet vest, som er behagelig å ha på kroppen.""",Stjørdal,Racesafe,
DVD spiller merke Audix med fjernkontroll selges 50 kr eller hbo.,,Audix,
"Burgunderfarget converse i størrelse 36. 250,-",,converse,
Brune semskede skoletter str 43 Nye! Stockholm D G,,Stockholm D G,
Asfvlt joggesko str 42 Nye!,,Asfvlt,
Ranglestativ 200kr. Sande.,Sande,,
H&M fotsid kjole. Str. S. ,,H&M,
"200,- innmat er med i prisen. Må hentes snarest i Salhus :-)  (innmaten er montert til at den skal være liggende. Alt kan snues.)",Salhus,,
Pent brukt genser fra Ralph Lauren str M,,Ralph Lauren,
"1 stk ""gammeldags"" moppeskaft m/5 godt brukte mopper + 1 stk Jif moppeskaft.       hbo 0,-",,Jif,
"Strikkegenser fra monki strS ,lite brukt",,monki,
Kjole fra creami i str 8 år ,,creami,
Soaked in luxury blazer,,Soaked in luxury,
Ergobaby bæresele med nyfødtinnlegg. Fremstår som ny.,,Ergobaby,
Nike  NYE  Flywire sko str 42,,Nike,
Skjorte fra Forever 21 str 10,,Forever 21,
Marlene Birger NY str 36.  Silke. Nypris 4000kr.,,Marlene Birger,
Helly Hansen str M selges 500,,Helly Hansen,
Sardar retro skinnjakke,,Sardar,
Nydelig Marc by Marc Jacobs kjole. Str 36. Ubrukt!,,Marc by Marc Jacobs,
Pysj med fot fra Emilie et Rose str 68cm. Nydelig kvalitet,,Emilie et Rose,
"Face sko, str 36. Brukt 1 gang ingen skader",,Face,
"Lite brukt svart keramikk sett 6 krus m/fat, tekanne og skål selges kr 150,-       Tåler oppvaskmaskin        Lørenskog",Lørenskog,,
"D&G klokke, brukt noen få ganger, som my, svarowski!!!",,D&G,
Hvite sandaler fra Bianco str 36 ubrukt,,Bianco,
"2 år gammel Merida jentesykkel, passer fra ca.6 år, 6 gir, fotbrems. Mp 200 kr",,Merida,
Stl 62/68 pris 100.-/st finns på gjøvik,gjøvik,,
"Vurderer å selge Kystdrakta mi.        bud over 13000,-        Sydd i år 2002/2003. Brukt max 5 ganger siden da.        Drakta kan syes inn og litt ut. Beltet/livet på drakta måler 108-109 cm. Dette kan syes ut max 6 cm. Men inn mye mer.        Håndledd med mansjettknapper i 19-20cm.       Passer ei med høgde på 165-175cm.Eg sjøl har 169 cm.        Skjorten er en str L. Passer for de med bh str 95 eller mindre. Skjorte kan en jo altids kjøpe ny/bruke andre. Men denne er brodert rundt handleddene og krage.        Følger med underskjørt med strikk i livet.        Følger også med Gokstad sølv.        Øredobber, mansjetter, sølje til kragen og til å feste capen slik dere ser på bildene.        Fult mulig å komme å prøve.       Bor i Åsane.",Åsane,,
H&M Bomber jacket. Str. S. Pent brukt. ,,H&M,
Pute ifrån HAY köpt på HvitTRÅD på gjøvik. Pent brukt. Pris: 350.- finns på gjøvik,gjøvik,HAY,
"""Jentebrukt"" sykkel til salgs kr 800. Befinner seg i Snertingdal!",Snertingdal,,
Lite brukt Samsonite Beautybag til salgs. Mobil: 45079813,,Samsonite,
"200,- hentes Flekkerøy. Bredde 95 cm dybde 33 cm høyde 186 cm",Flekkerøy,,
Acne str 38. Brukt 2 ggr. M/dustbag. ,,Acne,
"Dette sengeteppet (til barneseng/vogn) er HÅNDHEKLET av min Gudmor. Mine barn og barnebarn er ikke interessert i å overta det dessverre, og jeg har ikke bruk for det .         Teppet er helt i stand. Ikke løse tråder eller annen feil. Hvitt og fint. MÅL = 120 x 100 cm. Pris 800 kr.         Står på flere sider også på finn.no        Må hentes på Mogreina like ved E6         PS. Rydder i skuffer og skap.        Tilstand: Brukt",Mogreina,,
"Str 42 MC støvler, pent brukt, Steinkjer/Trondheim",Steinkjer/Trondheim,,
Hunter til jente i str 32. Tlf 47401440,,Hunter,
Kjole fra H&M trend. Brukt en gang. Str XS. ,,H&M,
"Badebalje med termometer. Fra babyshop.no Pris: 400kr. Sola, Rogaland.",Sola,,
Fjellpulken - nesten ikke brukt - maks 10 ganger. ,,Fjellpulken,
Blå Balenciaga skulder veske str 40x 35 cm ,,Balenciaga,
"Sko m/for str.40! (Holder til på Kapp, Østre Toten)","Kapp, Østre Toten",,
"Ca 100 år gammelt Hohner 2 rader,....fin pynt hytte etc",,Hohner,
"Bombay bord       Selges HBO 500,-       Må hentes på Sunndalsøra",Sunndalsøra,,
"Kari traa fleece jakke.       Strl small. Selges 150,- første mann! Ingen bud runde....",,Kari traa,
Svea jakker Brown/Smith -halvpris ! Black&Navy. Alle Str.,,,
"Nike sko. 2 år gamle, men svært lite brukt. Str: 36,5",,Nike,
Timberland sko brukt et par timer! Dame/str 38 selges hbo 300kr ny pris 1399.-,,,
Aldo str.36 brukt en gang,,Aldo,
En stå lampe 200 kr henge lampe 200   I fenstad,fenstad,,
6 stoler selges for 500 kr.Ny pris pr stol er 1295.Befinner seg på Løvenstad.,Løvenstad,,
"Alpina Skisko, som nye str 33. Varme og meget stødige gode sko.       hbo 200,-",,Alpina,
Foret Wesc-jakke. Str. x small. Sort m hvite bokstaver. ,,Wesc,
Gant sommer dress str 86,,Gant,
Sorte semskede skinnpumps fra Topshop. Brukt én gang. 36.,,Topshop,
Kjole fra fra next i str 7 år,,next,
Lacoste windbreaker i tynn deilig nylon. ,,Lacoste,
"Jakke fra hm i størrelse 140, men passer Xs/s",,hm,
Over kne støvletter str 41selges hbo 300kr. Ubrukt og i eske. Jevnaker,Jevnaker,,
"Råkule Nike free 5.0 str. 39 selges da de var for små😔Kjøpt i USA, hbo 600,-",,Nike,
"Canadiens str liten smal, pent brukt 500kr ",,Canadiens,
Topman - Ubrukt - XL,,Topman,
Nye Toms sko i tekstil str 42,,Toms,
"Militærgrønn jakke med hette. Zara TRF, str. M.",,Zara,
Cyberdog size S,,Cyberdog,
Skisko. Str.36. 100 kr Gressvik,Gressvik,,
"Salamon tur sko str 35,5 kr 100.. Brukt kun 1 gang.",,Salamon,
2 like velour- kjoler fra B-young str XL       Pris hbo 130kr pr stk,,B-young,
Nike. Ubrukt. Størrelse 38. Nypris: 800kr. ,,Nike,
Lys rosa genser fra Benetton str xs,,Benetton,
"Donald Duck Nr. 3 1969, selges for 35 kr + porto.       Sendes med posten fra Hunndalen.",Hunndalen,,
Dress fra Jack and Jones selges hbo 300 kr. Kun brukt to ganger. Usikker på størrelsen men 34/34 på buksa,,Jack and Jones,
Liten Balenciaga Pung ! Str 14cm x 11cm grå med gull studs,,Balenciaga,
Marc by marc jacobs clutch kjøpt på Høyer i Oslo selges :),,marc jacobs,
Todelt vintersett fra Reflex str 86 (romslig i str) ,,Reflex,
"Crocs, str 36 (stor i størrelsen) passer opp til str 38! Hbo 50kr",,Crocs,
Sorte shorts fra H&M str 38,,H&M,
"Gitar m/etui selges Kr 7500,-        Kan leveres i Harstad eller sendes hele landet.",Harstad,,
"God skinn-hjørnesofa selges billig. Veldig god å sitte i! Den er litt slitt noen steder og har en skade (se bilde), derfor selges den billig. Mp 500kr. Må hentes SENEST fredag på Ålgård.",Ålgård,,
"Høyre baklysglass t 123 sedan, peise nytt, kr 200,-levert på Vollan/Nordkjosbotn.",Vollan/Nordkjosbotn,,
Levis bukse str 26/32 slim kr350,,Levis,
Cottonfield Dunvest str.L. Nypris 999.-,,Cottonfield,
Michael Kors gladiator sandaler med hæl. Str. 37.5,,Michael Kors,
"Sony 4:3 pc monitor selges for 500,-.  Må hentes i Skien. ",Skien,Sony,
Moods of Norway str 38. Aldri brukt.,,Moods of Norway,
Svart kåpe fra Vero Moda str L       Belte mangler. Minstebud 20 kr.        Seimsfoss,Seimsfoss,Vero Moda,
Oppheng for bukser og div fra IKEA,,IKEA,
"D&G ""dogtag"" i topp tilstand. ",,D&G,
Vårjakke fra Elvine størrelse L.,,Elvine,
"Kurio 7 selges hbo 400,-. Kan leveres Finnsnes.",Finnsnes,Kurio,
9 mdf plater fra talgø i fargen Marrakesh til salgs. Hbo 1500        Må hentes på Dombås,Dombås,talgø,
Benk fra IKEA,,IKEA,
Isabel Marant sneakers str 37,,Isabel Marant,
Part Two (M). Pent brukt. Deilig stoff.,,Part Two,
Ubukt kåpe fra Gant str.36,,Gant,
"2 stykk skohyller,selges h.b.o 50kr.   Høyde 70/a 2 stk.  Lengde57.  Dybde 30.  Steinkjer sentrum.",Steinkjer sentrum,,
Kenzo college genser brukt en gang. Str s/m,,Kenzo,
12 kvite krus. Lite brukt. Ingen skada. 10.- pr kopp.        Gravdal/Leknes,Gravdal/Leknes,,
"Ganni genser, XS",,Ganni,
Topp fra Iro. Str S. ,,Iro,
Juicy Couture hjerte formet boks med speil (brukt),,Juicy Couture,
Kjole fra H&M str 36,,H&M,
"Pair of MOOV.cc sensors for fitness. Yoga, swim, run, box",,MOOV.cc,
2 stk jøtul 600 selges.        Ser bra ut ikke rusta og stygge. Får også med røkerøra.       600kr stk eller bud. Befinner seg på sokna,sokna,,
Bord med to skuffer og to lemmer. Selges 300 eller hb. Står på Hornset.,Hornset,,
Juicy couture deksel iPhone 4/4s,,Juicy couture,
Polo Ralph Lauren blazer i størrelse 50 selges. ,,Polo Ralph Lauren,
Reima genser angry bird str 98,,Reima,
Gucci ballerina i stoff US str38,,Gucci,
"Ekte Guess veske selges 1000 kr, kamera 500 og hagemøbler 1000 kr",,Guess,
"SOPHIE FAROH, A-shape jakke,ny og ubrukt,36 sample,vin rød",,SOPHIE FAROH,
nydelig strikkegenser/kjole fra Zara Knit. Brukt 2 ganger,,Zara,
Selger rettetang for 200kr pr stk Merke babyliss og pritech.,,babyliss,
Marc jacobs veske ,,Marc jacobs,
2 stykk bilde hylle med 4 rammer til Vær. Fra IKEA. Minste pris 50 kr per stykk.,,IKEA,
Merke: ONLY       Størrelse: XS,,ONLY,
LEGO frind hus med ,,LEGO,
"Vintage ekte LV veske , md nummer.. Kan sendes! ",,LV,
Nye Coq Sportif skinnsko str 42,,Coq Sportif,
"6stk Telysholdere selges samlet for 50kr, 5 små like og en større i gull. Hentes på kvernaland",kvernaland,,
"Ny,ubrukt Steve Madden veske. Sort/gulldetaljer førpris800",,Steve Madden,
Lampe selges       hbo. 100.-       Skreia/Lena.,Skreia/Lena,,
Toms sko str.37. Ikke ekte. 100 kr,,Toms,
Bomullspysjer fra Petit Bateau str 6 mnd. Pris for begge,,Petit Bateau,
"Valentino wedge 37.5(som 37), Utstillingsmodell/ny 6000,-",,Valentino,
"Brukt Bergans dunkåpe str S, selges 250 kr.",,Bergans,
BIKINI fra Victoria's Secret i strl. XS. Pris pr stk ,,Victoria's Secret,
Fløyelsskjørt fra American Apparel. Str. S. ,,American Apparel,
Den flotte Superior sykkel til salgs.,,Superior,
Isabel Marant ullkåpe,,Isabel Marant,
Kate Moss life is a joke hood fra eleven paris! Small ,,eleven paris,
"Da kjøper ikke skulle ha doppleren, så er den til salgs pånytt. Hbo 150kr og den kan nok fraktes til Leknes området :-)",Leknes,,
"Adidas joggesko, str33. Lite brukt. Selges for 250kr",,Adidas,
Givenchy pouch. Førpris 2000,,Givenchy,
Vailent svart skinnjakke til herre str XL. Lite brukt. ,,Vailent,
"Life Time, str:40, brukt",,Life Time,
 Cubus Trendedition. Str 38. Lite brukt. Herlig fór,,Cubus,
"Bosch hekksaks selges for250,-",,Bosch,
Zara booties str. 38 ,,Zara,
CD-holder! (Befinner seg på Kolbu) ,Kolbu,,
Figursydd tweed-kjole fra Karen Millen str 38,,Karen Millen,
Burberry langermet bomullsg. 14 år/165 cm. Brukt 2-3 ggr.,,Burberry,
Helt nytt Ifö toalettsete. ,,Ifö,
"Ny kjole fra Zara, ikke brukt. Str. M.",,Zara,
Kjole fra hm. Nesten ubrukt. Str 34. ,,hm,
True religion jeans ..ubrukt str 26 ,,True religion,
Lys grå lin pute fra kremmerhuset ,,kremmerhuset,
Vero moda parkas str xl ,,Vero moda,
Original Gant genser str 80. Pent og lite brukt.,,Gant,
Gull og sort kjole fra Hm. Brukt 1 gang. Verdt 500,,Hm,
"Noen som vil ha denne? Tupperware. Koster kr 1499,- i katalog, men jeg har 1 stk som jeg selger for kr 999,-. Selvfølgelig helt ny i plast.",,Tupperware,
"Nike free 5.0, str:38, brukt 3 ganger inne",,Nike,free 5.0
Pro 2 Steel Rotor Body 8/9 Hope. Er helt ny kjøpte feil.,,Hope,Pro 2 Steel Rotor Body 8/9
Victorias secret body mist. Nesten ubrukte,,Victorias secret,body mist
Hemnes vitrineskap selges ,,,Hemnes
Toalettmappe fra Mathilde M serien. Helt ny! ,,,Mathilde M
Selger beats solo hd. Helt strøken og alt funker topp! ,,beats,solo hd
"Selger min iPhone 5, fint brukt og nytt batteri i fjor. ",,,iPhone 5
"Tekopp m 2 skåler, Villeroy & Bosch, Riviera",,Villeroy & Bosch,Riviera
"Alexander Wang for hm.str 36(stor)brukt 1 gang,som ny! ",,hm,Alexander Wang
Chanel Timeless Clutch i beige lambskin. Aldri brukt!,,Chanel,Timeless Clutch
"Audi TT 1999, supert kjøp med anlegg med i prisen! ",,Audi,TT
"Nike lunarlon, lilla, blå og svart. Brukt to ganger",,Nike,lunarlon
"Philips AVENT flaske- og babymatvarmer, minstebud 50",,Philips,AVENT
"Iphone 6 16GB GULL, helt fin",,,Iphone 6 16GB
Sony PS3 og to kontroller,,Sony,PS3
"Ray Ban Aviator RB3025-J-B White, faded glass, aldri brukt",,Ray Ban,Aviator RB3025-J-B
"ATV selges HBO 15000,-         Barossa Skywalker 250 Sport        2008 mod        Kan registreres på hvite skilt       Gådd ca 3000 km        Førr meir info ta kontakt på PM eller tlf 99597931",,Barossa,Skywalker 250 Sport
Apple Nano 8GB / Defekt skjerm. Harddisk/lagringsenhet.,,Apple,Nano 8GB
"1999 opel astra 1.7 TD        NORSK DELBIL        the car is eu ok till 31/10/2015, year tax is not paid       many new parts put on the car last year. 2 new wish bones, 2 new track rod ends, 2 new brake disk 2 new rear shock absorbers, new brakes front and back, new diesel filter 2 weeks ago... the fault with the motor is 2 Valve Train End Pivot Rocker Arm broke!! all 8 new ones are need to make the motor run again!        I CAN SELL THE CAR AS A HOLE OR IN PARTS!        PARTS FROM 100KR",,opel,astra 1.7 TD
Nintendo 2DS + 2 spill       Ubrukt med kvittering og garanti.,,Nintendo,2DS
Logitech MM32 Portable iPod Speakers u/ remote. Lite brukt,,Logitech,MM32 Portable iPod Speakers
